gov_census_pid6,gov_fips_state,gov_fips_county,gov_fips_place,gov_host_county,gov_unit_name,gov_unit_type,gov_function_type,school_district_type,gov_address_street,gov_address_street2,gov_address_city,gov_address_state,gov_address_zip,gov_address_zip4,gov_website,gov_unit_name_alias
111735,41,043,,LINN,LITTLE MUDDY CREEK WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,24532 ROWLAND RD,,HARRISBURG,OR,97446,9713,,Little Muddy Creek Water Control District
133356,41,043,,LINN,BROWNSVILLE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 189,,BROWNSVILLE,OR,97327,0189,http://www.brownsvillefire.com,Brownsville Rural Fire Protection District
133357,41,043,,LINN,CALAPOOIA IRRIGATION DISTRICT,Special District,IRRIGATION,,41519 RIDGEVIEW LN,,SWEET HOME,OR,97386,9589,,Calapooia Irrigation District
133358,41,043,,LINN,NORTH LEBANON WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,37960 KEEBLER LN,,LEBANON,OR,97355,9697,,North Lebanon Water Control District
133359,41,043,,LINN,SWEET HOME CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 453,,SWEET HOME,OR,97386,0453,,Sweet Home Cemetery District
154923,41,043,,LINN,ALBANY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 2384,,ALBANY,OR,97321,0619,,Albany Rural Fire Protection District
154924,41,043,,LINN,HARRISBURG FIRE AND RESCUE DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 241,,HARRISBURG,OR,97446,0241,http://www.harrisburgfire.org/default.htm,Harrisburg Fire And Rescue District
154925,41,043,,LINN,LACOMB IRRIGATION DISTRICT,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 2485,,LEBANON,OR,97355,0810,,Lacomb Irrigation District
154926,41,043,,LINN,LINN COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,33935 HIGHWAY 99E,STE C,TANGENT,OR,97389,9721,http://www.linnswcd.oacd.org/,Linn County Soil And Water Conservation District
154927,41,043,,LINN,LYONS RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 179,,LYONS,OR,97358,0179,http://www.lyonsrfd.org,Lyons Rural Fire Protection District
154928,41,043,,LINN,SCIO RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 1,,SCIO,OR,97374,0001,http://www.sciofire.org,Scio Rural Fire Protection District
154929,41,043,,LINN,SWEET HOME FIRE AND AMBULANCE DISTRICT,Special District,LOCAL FIRE PROTECTION,,1099 LONG ST,,SWEET HOME,OR,97386,2118,http://www.sweethomefire.org,Sweet Home Fire And Ambulance District
154930,41,043,,LINN,OAKVILLE COMMUNITY PARK AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,31014 GREEN VALLEY RD,,SHEDD,OR,97377,9727,,Oakville Community Park And Recreation District
154932,41,043,,LINN,LINN BENTON HOUSING AUTHORITY,Special District,HOUSING AND COMMUNITY DEVELOPMENT,,1250 QUEEN AVE SW,,ALBANY,OR,97321,,,Linn Benton Housing Authority
154933,41,043,,LINN,DEVER CONNER WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,PO BOX 605,,ALBANY,OR,97321,0185,,Dever Conner Water Control District
191316,41,043,,LINN,STAYTON RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,1988 W IDA ST,,STAYTON,OR,97383,1518,http://WWW.STAYTONFIRE.ORG,Stayton Rural Fire Protection District
205241,41,043,,LINN,LINN COUNTY EMERGENCY TELEPHONE AGENCY,Special District,OTHER SINGLE FUNCTION DISTRICTS,,1115 JACKSON ST SE,,ALBANY,OR,97322,3245,,Linn County Emergency Telephone Agency
207102,41,043,,LINN,TANGENT RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,32053 BIRDFOOT DR,,TANGENT,OR,97389,9700,,Tangent Rural Fire Protection District
207103,41,043,,LINN,GRAND PRAIRIE WATER CONTROL DISTRICT,Special District,DRAINAGE,,712 9TH AVE SW,,ALBANY,OR,97321,2415,,Grand Prairie Water Control District
212895,41,043,,LINN,LEBANON RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,1050 W OAK ST,,LEBANON,OR,97355,1769,http://www.lebanonfire.org,Lebanon Rural Fire Protection District
218189,41,043,,LINN,LEBANON AQUATIC DISTRICT,Special District,PARKS AND RECREATION,,1800 S 5TH ST,,LEBANON,OR,97355,2564,,Lebanon Aquatic District
111736,41,045,,MALHEUR,JORDAN VALLEY CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 387,,JORDAN VALLEY,OR,97910,0387,,Jordan Valley Cemetery District
111737,41,045,,MALHEUR,OWYHEE IRRIGATION DISTRICT,Special District,IRRIGATION,,17 S 1ST ST,,NYSSA,OR,97913,3801,,Owyhee Irrigation District
111740,41,045,,MALHEUR,JUNTURA RURAL ROAD ASSESSMENT DISTRICT 4,Special District,HIGHWAYS,,230 N OREGON STREET,,ONTARIO,OR,97914,9603,,Juntura Rural Road Assessment District 4
133361,41,045,,MALHEUR,MALHEUR COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,2925 SW 6TH AVE,STE 2,ONTARIO,OR,97914,4632,,Malheur County Soil And Water Conservation District
133362,41,045,,MALHEUR,MALHEUR DRAINAGE DISTRICT,Special District,DRAINAGE,,PO BOX 280,,ONTARIO,OR,97914,0280,,Malheur Drainage District
133363,41,045,,MALHEUR,OWYHEE DRAINAGE DISTRICT,Special District,DRAINAGE,,2472 HERITAGE DR,,NYSSA,OR,97913,5432,,Owyhee Drainage District
133368,41,045,,MALHEUR,PIONEER NURSING HOME HOSPITAL DISTRICT,Special District,HEALTH,,1060 D ST W,,VALE,OR,97918,1199,http://www.pnhvale.com,Pioneer Nursing Home Hospital District
154937,41,045,,MALHEUR,JORDAN VALLEY IRRIGATION DISTRICT,Special District,IRRIGATION,,3503 SACRAMENTO ST.,,AROCK,OR,97902,0102,,Jordan Valley Irrigation District
154938,41,045,,MALHEUR,NYSSA ARCADIA DRAINAGE DISTRICT,Special District,DRAINAGE,,PO BOX 1565,,NYSSA,OR,97913,0065,,Nyssa Arcadia Drainage District
154940,41,045,,MALHEUR,NYSSA ROAD ASSESSMENT DISTRICT 2,Special District,HIGHWAYS,,230 N OREGON ST,,ONTARIO,OR,97914,2445,,Nyssa Road Assessment District 2
154941,41,045,,MALHEUR,ONTARIO RURAL ROAD ASSESSMENT DISTRICT 3,Special District,HIGHWAYS,,PO BOX 99,,ONTARIO,OR,97914,0099,,Ontario Rural Road Assessment District 3
154942,41,045,,MALHEUR,OWYHEE CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 122,,ADRIAN,OR,97901,0122,,Owyhee Cemetery Maintenance District
154944,41,045,,MALHEUR,VALLEY VIEW DRAINAGE DISTRICT,Special District,DRAINAGE,,3761 ALAMEDA DR,,ONTARIO,OR,97914,8839,,Valley View Drainage District
154945,41,045,,MALHEUR,WARM SPRINGS IRRIGATION DISTRICT,Special District,NATURAL RESOURCES AND WATER SUPPLY,,334 MAIN ST N,,VALE,OR,97918,1247,,Warm Springs Irrigation District
154946,41,045,,MALHEUR,MALHEUR MEMORIAL HEALTH DISTRICT,Special District,HOSPITALS,,1101 PARK AVE,,NYSSA,OR,97913,3442,,Malheur Memorial Health District
154947,41,045,,MALHEUR,FAIRVIEW CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,417 ANNEX RD,,ONTARIO,OR,97914,8011,,Fairview Cemetery Maintenance District
154948,41,045,,MALHEUR,ONTARIO RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,444 SW 4TH ST,,ONTARIO,OR,97914,3401,,Ontario Rural Fire Protection District
154949,41,045,,MALHEUR,IRONSIDE RURAL ROAD ASSESSMENT DISTRICT 5,Special District,HIGHWAYS,,6177 HIGHWAY 26,,IRONSIDE,OR,97908,7300,,Ironside Rural Road Assessment District 5
154950,41,045,,MALHEUR,DELL BROGAN CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 5,,JAMIESON,OR,97909,0005,,Dell Brogan Cemetery District
154951,41,045,,MALHEUR,IRONSIDE CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,6192 HIGHWAY 26,,IRONSIDE,OR,97908,7300,,Ironside Cemetery Maintenance District
187165,41,045,,MALHEUR,NYSSA RURAL FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,PO BOX 1585,,NYSSA,OR,97913,0085,,Nyssa Rural Fire Protection District 1
191317,41,045,,MALHEUR,VALLEY VIEW CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 357,,VALE,OR,97918,0357,,Valley View Cemetery District
191318,41,045,,MALHEUR,ADRIAN RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 167,,ADRIAN,OR,97901,0167,,Adrian Rural Fire Protection District
198796,41,045,,MALHEUR,HILLTOP MEMORIAL CEMETERY DISTRICT,Special District,CEMETERIES,,PO BOX 2634,702 HILLTOP ROAD,NYSSA,OR,97913,5125,,Hilltop Memorial Cemetery District
205242,41,045,,MALHEUR,MALHEUR COUNTY HOUSING AUTHORITY,Special District,HOUSING AND COMMUNITY DEVELOPMENT,,959 FORTNER ST,,ONTARIO,OR,97914,1598,,Malheur County Housing Authority
205243,41,045,,MALHEUR,ANNEX RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,5567 FOG RD,,ONTARIO,OR,97914,8037,,Annex Rural Fire Protection District
207104,41,045,,MALHEUR,BIG BEND IRRIGATION DISTRICT,Special District,IRRIGATION,,1854 SYRINGA RD,,ADRIAN,OR,97901,5065,,Big Bend Irrigation District
207105,41,045,,MALHEUR,VALE OREGON IRRIGATION DISTRICT,Special District,IRRIGATION,,521 A ST W,,VALE,OR,97918,1103,http://www.valeid.com,Vale Oregon Irrigation District
218179,41,045,,MALHEUR,JORDAN VALLEY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 187,,JORDAN VALLEY,OR,97910,0187,,Jordan Valley Rural Fire Protection District
239810,41,045,,MALHEUR,ONTARIO LIBRARY DISTRICT,Special District,LIBRARIES,,388 SW 2ND AVE,,ONTARIO,OR,97914,2741,,Ontario Library District
239811,41,045,,MALHEUR,VALE RFPD,Special District,LOCAL FIRE PROTECTION,,PO BOX 325,,VALE,OR,97918,0325,,Vale Rfpd
249980,41,045,,MALHEUR,HARPER SOUTH SIDE IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 349,,HARPER,OR,97906,,,Harper South Side Irrigation District
251566,41,045,,MALHEUR,ONTARIO RECREATION DISTRICT,Special District,PARKS AND RECREATION,,745 SW THIRD AVENUE,,ONTARIO,OR,97914,,HTTPS://ONTARIORECDISTRICT.COM/HOME,Ontario Recreation District
111742,41,047,,MARION,HUBBARD RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 378,,HUBBARD,OR,97032,0378,http://www.hubbardfire.com,Hubbard Rural Fire Protection District
111743,41,047,,MARION,MILL CITY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 414,,MILL CITY,OR,97360,0414,,Mill City Rural Fire Protection District
111744,41,047,,MARION,JEFFERSON PARK AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 37,,JEFFERSON,OR,97352,0037,,Jefferson Park And Recreation District
133369,41,047,,MARION,MONITOR RURAL FIRE PROTECTION DISTRICT 58,Special District,LOCAL FIRE PROTECTION,,15241 WOODBURNMONITOR RD NE,,WOODBURN,OR,97071,,http://www.monitorfire.com,Monitor Rural Fire Protection District 58
133370,41,047,,MARION,SILVERTON RURAL FIRE PROTECTION DISTRICT 2,Special District,LOCAL FIRE PROTECTION,,819 RAILWAY AVE NE,,SILVERTON,OR,97381,1539,http://www.silvertonfire.com/,Silverton Rural Fire Protection District 2
133372,41,047,,MARION,SALEM AREA MASS TRANSIT DISTRICT,Special District,PUBLIC MASS TRANSIT UTILITY,,555 COURT ST NE,SUITE 5230,SALEM,OR,97301,3980,,Salem Area Mass Transit District
133373,41,047,,MARION,JEFFERSON RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 911,,JEFFERSON,OR,97352,0911,,Jefferson Rural Fire Protection District
133375,41,047,,MARION,CHATEAU RANCHETTES STREET LIGHTING DISTRICT,Special District,HIGHWAYS,,11869 NE CHATEAU DR,,WOODBURN,OR,97071,9134,,Chateau Ranchettes Street Lighting District
139721,41,047,,MARION,SILVER FALLS LIBRARY DISTRICT,Special District,LIBRARIES,,410 S WATER ST,,SILVERTON,OR,97381,2137,http://www.silverfalls.plinkit.org,Silver Falls Library District
154953,41,047,,MARION,AURORA RURAL FIRE PROTECTION DISTRICT 63,Special District,LOCAL FIRE PROTECTION,,21390 MAIN ST NE,,AURORA,OR,97002,0009,http://www.aurorafire.org,Aurora Rural Fire Protection District 63
154955,41,047,,MARION,IDANHA DETROIT RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,107 NORTH SANTIAM HIGHWAY,PO BOX 399,IDANHA,OR,97350,0477,,Idanha Detroit Rural Fire Protection District
154956,41,047,,MARION,KEIZER RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,661 CHEMAWA RD NE,,KEIZER,OR,97303,4436,http://WWW.KEIZERFIRE.COM,Keizer Rural Fire Protection District
154957,41,047,,MARION,MOUNT ANGEL RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,15104 E MARQUAM RD NE,,MOUNT ANGEL,OR,97362,9713,,Mount Angel Rural Fire Protection District
154958,41,047,,MARION,ST PAUL RURAL FIRE PROTECTION DISTRICT 2,Special District,LOCAL FIRE PROTECTION,,PO BOX 1,,SAINT PAUL,OR,97137,0001,,St Paul Rural Fire Protection District 2
154959,41,047,,MARION,TURNER RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,7605 3RD ST SE,,TURNER,OR,97392,9411,http://www.wvfra.com,Turner Rural Fire Protection District
154960,41,047,,MARION,WOODBURN RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,1776 NEWBERG HWY,,WOODBURN,OR,97071,3121,http://www.woodburnfire.com,Woodburn Rural Fire Protection District
154965,41,047,,MARION,SANTIAM WATER CONTROL DISTRICT,Special District,OTHER MULTI-FUNCTION DISTRICTS,,284 E WATER ST,,STAYTON,OR,97383,1763,,Santiam Water Control District
154966,41,047,,MARION,SUBURBAN EAST SALEM WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,3805 LA BRANCH ST SE,,SALEM,OR,97317,5373,http://www.wvi.com/seswd/,Suburban East Salem Water District
154968,41,047,,MARION,GATES RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,140 SORBIN ST.,,GATES,OR,97346,0594,http://www.gatesfirehall.com,Gates Rural Fire Protection District
154969,41,047,,MARION,LAKE LABISH WATER CONTROL DISTRICT,Special District,DRAINAGE,,PO BOX 9043,,BROOKS,OR,97305,0043,,Lake Labish Water Control District
154971,41,047,,MARION,DRAKES CROSSING RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,19364 POWERS CREEK LOOP RD NE,,SILVERTON,OR,97381,9431,,Drakes Crossing Rural Fire Protection District
154974,41,047,,MARION,SALEM SUBURBAN RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,370 TRADE ST SE,,SALEM,OR,97301,3518,,Salem Suburban Rural Fire Protection District
187166,41,047,,MARION,SUBLIMITY RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 911,,SUBLIMITY,OR,97385,0911,http://www.sublimityfire.com,Sublimity Rural Fire Protection District
205244,41,047,,MARION,AUMSVILLE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 247,,AUMSVILLE,OR,97325,0247,,Aumsville Rural Fire Protection District
207106,41,047,,MARION,MARION COUNTY FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,300 CORDON RD NE,,SALEM,OR,97317,5203,www.mcfd1.com,Marion County Fire Protection District 1
207107,41,047,,MARION,MARION COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,338 HAWTHORNE AVE NE,,SALEM,OR,97301,4607,marionswcd.net,Marion County Soil And Water Conservation District
214753,41,047,,MARION,EAST VALLEY WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 1046,,MOUNT ANGEL,OR,97362,1046,,East Valley Water District
214908,41,047,,MARION,MARION AREA MULTIAGENCY EMERGENCY TELECOMMUNICATIONS [METCOM],Special District,OTHER SINGLE FUNCTION DISTRICTS,,1060 MOUNT HOOD AVE,,WOODBURN,OR,97071,9059,http://www.metcom911.com,Marion Area Multiagency Emergency Telecommunications [Metcom]
214918,41,047,,MARION,REGIONAL AUTOMATED INFORMATION NETWORK CONSORTIUM,Special District,OTHER SINGLE FUNCTION DISTRICTS,,PO BOX 21808,,KEIZER,OR,97307,1808,,Regional Automated Information Network Consortium
218200,41,047,,MARION,WEST LABISH DRAINAGE AND WATER CONTROL IMPROVEMENT DISTRICT,Special District,OTHER NATURAL RESOURCES,,6984 LAKESIDE DR NE,,SALEM,OR,97305,9300,,West Labish Drainage And Water Control Improvement District
219974,41,047,,MARION,EAST VALLEY IRRIGATION DISTRICT,Special District,IRRIGATION,,PO BOX 1046,,MOUNT ANGEL,OR,97362,1046,,East Valley Irrigation District
220005,41,047,,MARION,MID-WILLAMETTE VALLEY CABLE REGULATORY COMMISSION,Special District,MISCELLANEOUS COMMERCIAL ACTIVITIES,,PO BOX 14500,,SALEM,OR,97309,5036,http://www.co.marion.or.us/pw/cable,Mid-Willamette Valley Cable Regulatory Commission
239812,41,047,,MARION,MID-VALLEY BEHAVIORAL CARE NETWORK,Special District,HEALTH,,2965 RYAN DR SE,STE 150,SALEM,OR,97301,5203,,Mid-Valley Behavioral Care Network
239815,41,047,,MARION,AURORA AIRPORT WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,PO BOX 127,,AURORA,OR,97002,0127,,Aurora Airport Water Control District
111748,41,049,,MORROW,WEST EXTENSION IRRIGATION DISTRICT,Special District,IRRIGATION,,P. O. BOX 100,,IRRIGON,OR,97844,0100,,West Extension Irrigation District
111749,41,049,,MORROW,IONE RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 6,,IONE,OR,97843,0006,,Ione Rural Fire Protection District
111750,41,049,,MORROW,IRRIGON CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 311,,IRRIGON,OR,97844,0311,,Irrigon Cemetery Maintenance District
111751,41,049,,MORROW,PORT OF MORROW,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 200,,BOARDMAN,OR,97818,0200,,Port Of Morrow
111752,41,049,,MORROW,IONE LEXINGTON CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 286,,IONE,OR,97843,0286,,Ione Lexington Cemetery Maintenance District
111753,41,049,,MORROW,BOARDMAN FIRE AND RESCUE DISTRICT,Special District,LOCAL FIRE PROTECTION,,300 SW WILSON LN,,BOARDMAN,OR,97818,8029,https://boardmanfd.com/,Boardman Fire And Rescue District
154976,41,049,,MORROW,IRRIGON RURAL FIRE PROTECTION DISTRICT 1,Special District,LOCAL FIRE PROTECTION,,PO BOX 647,,IRRIGON,OR,97844,0647,,Irrigon Rural Fire Protection District 1
154977,41,049,,MORROW,OREGON TRAIL LIBRARY DISTRICT,Special District,LIBRARIES,,PO BOX 107,,BOARDMAN,OR,97818,0107,http://www.oregontrail.plinkit.org,Oregon Trail Library District
154978,41,049,,MORROW,BOARDMAN CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 385,,BOARDMAN,OR,97818,0385,,Boardman Cemetery Maintenance District
154979,41,049,,MORROW,HEPPNER RURAL FIRE PROTECTION DISTRICT,Special District,LOCAL FIRE PROTECTION,,PO BOX 1010,,HEPPNER,OR,97836,1010,,Heppner Rural Fire Protection District
154980,41,049,,MORROW,HEPPNER CEMETERY MAINTENANCE DISTRICT,Special District,CEMETERIES,,PO BOX 1047,,HEPPNER,OR,97836,1047,,Heppner Cemetery Maintenance District
154981,41,049,,MORROW,HEPPNER WATER CONTROL DISTRICT,Special District,FLOOD CONTROL,,PO BOX 127,,HEPPNER,OR,97836,0127,,Heppner Water Control District
154982,41,049,,MORROW,IRRIGON COMMUNITY PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 438,,IRRIGON,OR,97844,0438,,Irrigon Community Parks And Recreation District
154983,41,049,,MORROW,BOARDMAN PARKS AND RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 8,,BOARDMAN,OR,97818,0008,http://www.boardmanmarinapark.com,Boardman Parks And Recreation District
154984,41,049,,MORROW,MORROW COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,PO BOX 127,,HEPPNER,OR,97836,0127,http://www.morrowswcd.org,Morrow County Soil And Water Conservation District
207108,41,049,,MORROW,WILLOW CREEK PARK DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 582,,HEPPNER,OR,97836,0582,,Willow Creek Park District
207109,41,049,,MORROW,MORROW COUNTY HEALTH DISTRICT,Special District,HOSPITALS,,PO BOX 9,,HEPPNER,OR,97836,0009,http://www.morrowcountyhealthdistrict.org,Morrow County Health District
214775,41,049,,MORROW,MORROW COUNTY UNIFIED RECREATION DISTRICT,Special District,PARKS AND RECREATION,,PO BOX 605,,HEPPNER,OR,97836,0765,,Morrow County Unified Recreation District
218180,41,049,,MORROW,BLACK MOUNTAIN WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 1013,,HEPPNER,OR,97836,1013,,Black Mountain Water District
251558,41,049,,MORROW,IONE LIBRARY DISTRICT,Special District,LIBRARIES,,PO BOX 125,,IONE,OR,97843,,HTTPS://WWW.IONELIBRARY.COM/,Ione Library District
111754,41,051,,MULTNOMAH,CORBETT WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 6,,CORBETT,OR,97019,0006,http://www.corbettwaterdistrict.com,Corbett Water District
111756,41,051,,MULTNOMAH,PLEASANT HOME WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 870,,GRESHAM,OR,97030,0204,,Pleasant Home Water District
111758,41,051,,MULTNOMAH,WEST MULTNOMAH COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,2701 NW VAUGHN ST,STE 450,PORTLAND,OR,97210,5398,http://www.wmswcd.org,West Multnomah County Soil And Water Conservation District
133377,41,051,,MULTNOMAH,CORBETT FIRE DISTRICT 14,Special District,LOCAL FIRE PROTECTION,,PO BOX 1,,CORBETT,OR,97019,0001,firedistrict14.corbettoregon.com,Corbett Fire District 14
133380,41,051,,MULTNOMAH,TRI COUNTY METROPOLITAN TRANSPORTATION DISTRICT OF OREGON,Special District,PUBLIC MASS TRANSIT UTILITY,,1800 SW 1ST AVE,STE 300,PORTLAND,OR,97201,5354,http://www.trimet.org,Tri County Metropolitan Transportation District Of Oregon
154985,41,051,,MULTNOMAH,ALTO PARK WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,1040 NE 44TH AVE,SUITE 4,PORTLAND,OR,97213,2241,,Alto Park Water District
154988,41,051,,MULTNOMAH,EAST MULTNOMAH COUNTY SOIL AND WATER CONSERVATION DISTRICT,Special District,SOIL AND WATER CONSERVATION,,5211 N WILLIAMS AVE,,PORTLAND,OR,97217,2735,http://www.emswcd.org,East Multnomah County Soil And Water Conservation District
154989,41,051,,MULTNOMAH,HOME FORWARD,Special District,HOUSING AND COMMUNITY DEVELOPMENT,,135 SW ASH ST,,PORTLAND,OR,97204,3598,http://homeforward.org/,Home Forward
154991,41,051,,MULTNOMAH,MULTNOMAH COUNTY RURAL FIRE PROTECTION DISTRICT 10,Special District,LOCAL FIRE PROTECTION,,PO BOX 517,,TROUTDALE,OR,97060,0517,,Multnomah County Rural Fire Protection District 10
154993,41,051,,MULTNOMAH,PENINSULA DRAINAGE DISTRICT 2,Special District,DRAINAGE,,1880 NE ELROD DR,,PORTLAND,OR,97211,1810,http://www.mcdd.org,Peninsula Drainage District 2
154996,41,051,,MULTNOMAH,SANDY DRAINAGE DISTRICT,Special District,FLOOD CONTROL,,1880 NE ELROD DR,,PORTLAND,OR,97211,1810,http://www.mcdd.org,Sandy Drainage District
154997,41,051,,MULTNOMAH,VALLEY VIEW WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,3737 SW 50TH AVE,,PORTLAND,OR,97221,2109,,Valley View Water District
155001,41,051,,MULTNOMAH,SKYLINE CREST ROAD DISTRICT,Special District,HIGHWAYS,,421 NW SKYLINE CREST RD,,PORTLAND,OR,97229,6831,,Skyline Crest Road District
155002,41,051,,MULTNOMAH,LUSTED WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 2026,,GRESHAM,OR,97030,0590,,Lusted Water District
155003,41,051,,MULTNOMAH,METRO,Special District,OTHER MULTI-FUNCTION DISTRICTS,,600 NE GRAND AVE,,PORTLAND,OR,97232,2736,http://www.oregonmetro.gov,Oregon Metro
187169,41,051,,MULTNOMAH,MULTNOMAH COUNTY DRAINAGE DISTRICT 1,Special District,DRAINAGE,,1880 NE ELROD DR,,PORTLAND,OR,97211,1810,http://www.mcdd.org,Multnomah County Drainage District 1
191320,41,051,,MULTNOMAH,ROCKWOOD WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,19601 NE HALSEY ST,,PORTLAND,OR,97230,7489,http://www.rwpud.org/,Rockwood Water District
192873,41,051,,MULTNOMAH,PENINSULA DRAINAGE DISTRICT 1,Special District,DRAINAGE,,1880 NE ELROD DR,,PORTLAND,OR,97211,1810,http://www.mcdd.org,Peninsula Drainage District 1
198513,41,051,,MULTNOMAH,SUNRISE WATER AUTHORITY,Special District,WATER SUPPLY UTILITY,,10602 SE 129TH AVE,,HAPPY VALLEY,OR,97086,6271,http://www.sunrisewater.com,Sunrise Water Authority
202451,41,051,,MULTNOMAH,BURLINGTON WATER DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 270,,SAINT HELENS,OR,97051,0270,,Burlington Water District
202452,41,051,,MULTNOMAH,RAMSEY WALMAR ROAD DISTRICT,Special District,HIGHWAYS,,7327 SW BARNES RD #913,,PORTLAND,OR,97225,4201,,Ramsey Walmar Road District
212896,41,051,,MULTNOMAH,PORT OF PORTLAND,Special District,OTHER MULTI-FUNCTION DISTRICTS,,PO BOX 3529,,PORTLAND,OR,97208,3529,http://WWW.PORTOFPORTLAND.COM,Port Of Portland
214765,41,051,,MULTNOMAH,INTERLACHEN WATER PEOPLES UTILITY DISTRICT,Special District,WATER SUPPLY UTILITY,,PO BOX 1776,,FAIRVIEW,OR,97024,1776,,Interlachen Water Peoples Utility District
214821,41,051,,MULTNOMAH,MT. HOOD CABLE REGULATORY COMMISSION,Special District,MISCELLANEOUS COMMERCIAL ACTIVITIES,,1120 SW 5TH AVENUE SUITE 405,STE 600,PORTLAND,OR,97204,5840,http://www.mhcrc.org/,Mt. Hood Cable Regulatory Commission
